freq,fx,gx,gy,hc,hs,l,lalti,lbes,lk,ls,luc,ol,ox,wfx,wiki,wk,wx,wy,real,ima,mag,db
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.3343287408351898,0.5053946375846863,0.6059698397179516,-4.350979819315471
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.25292131304740906,0.5239520072937012,0.5818031424293996,-4.704478747510977
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.4649290442466736,-0.11944391578435898,0.48002694216265235,-6.374687731479849
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.5986334085464478,-0.040739383548498154,0.6000180457285013,-4.436713757578583
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.6516218185424805,0.0686226561665535,0.655225200476876,-3.6721881523770494
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.6566250920295715,0.1623082160949707,0.6763878092446485,-3.3960845686618564
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.44028788805007935,-0.09280700981616974,0.4499628489493525,-6.936466842819559
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5768709778785706,0.0011073602363467216,0.5768720407207054,-4.778410189981472
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.6215072274208069,0.10977569222450256,0.6311275119495801,-3.9976577551651786
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.6221699714660645,0.21040427684783936,0.6567841602154743,-3.6515465944460654
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.4225730895996094,-0.05730019137263298,0.42644029826588836,-7.402835231245563
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5524357557296753,0.04392010718584061,0.5541788881072909,-5.127000460759968
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5911421179771423,0.16248750686645508,0.6130670383687072,-4.249840662919464
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5844932794570923,0.25918999314308167,0.6393839584131098,-3.884765279962306
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.3965088129043579,-0.029030833393335342,0.3975701548133797,-8.011724501910756
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.5254448652267456,0.08863036334514618,0.5328673828447802,-5.467617247801643
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.5558109879493713,0.2112414538860321,0.5945997024596807,-4.5155062490781
869.0,2.0,116.0,116.0,0.2,1.6,11.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.5426756143569946,0.30912908911705017,0.6245459279797433,-4.08871237767063
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.1564086377620697,0.028284873813390732,0.15894557575857773,-15.975031122883179
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.18137474358081818,0.03456912934780121,0.18463970946920533,-14.673497837733809
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.19424664974212646,0.042624231427907944,0.19886826303073152,-14.028690389837319
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.20584727823734283,0.055943191051483154,0.2133137186932542,-13.419624263614303
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.12885700166225433,0.023183586075901985,0.13092595441975963,-17.65948503018327
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.15342795848846436,0.02931332029402256,0.15620310237827512,-16.12620689542461
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.16595444083213806,0.03742282837629318,0.17012155805655294,-15.384812969164418
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.17425186932086945,0.04400024190545082,0.17972127099916568,-14.908010374251921
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.10146107524633408,0.017967363819479942,0.1030396814473134,-19.73990985253616
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.12538708746433258,0.02364634908735752,0.12759730219698753,-17.88317015702245
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.13770711421966553,0.03115103766322136,0.14118653071098333,-17.004134665814032
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.1458248496055603,0.037441931664943695,0.15055492356374997,-16.446100745687506
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.06784317642450333,0.009581850841641426,0.06851648307464232,-23.284098746143208
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.0982130914926529,0.01679697073996067,0.09963909657651109,-20.031404376948835
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.11001408100128174,0.02412107028067112,0.11262736812179203,-18.967121287376038
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.1181233823299408,0.02998741902410984,0.12187033581964446,-18.282039842943433
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.0681195929646492,0.06822259724140167,0.09640851476935007,-20.31769215305559
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.06795413047075272,0.0658484473824501,0.09462442533889114,-20.47993489972516
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.0668351948261261,0.06357228755950928,0.09224087495787955,-20.7015317232054
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.06624879688024521,0.059939462691545486,0.08934003736193062,-20.979077404850894
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.03976663574576378,0.06871688365936279,0.0793939255761463,-22.004254482863068
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.039843957871198654,0.06619998812675476,0.07726564182626275,-22.240271669473458
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.03883298486471176,0.06390844285488129,0.07478161392774671,-22.524103323793526
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,-0.038440678268671036,0.060244251042604446,0.0714636657990606,-22.9182941999874
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.013025016523897648,0.06922341883182526,0.07043814854334338,-23.04384135846117
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.013209258206188679,0.06671709567308426,0.06801217065650265,-23.34826728234489
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.012305933982133865,0.0644291490316391,0.06559383550390843,-23.66273947237522
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,-0.012084705755114555,0.06077176705002785,0.06196166382183865,-24.15753857779773
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.01243188139051199,0.07125812023878098,0.07233444113886776,-22.81309739157571
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.012032302096486092,0.06861850619316101,0.06966545547057006,-23.13965038280007
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.012758182361721992,0.06628941744565964,0.06750598553061705,-23.41315436036584
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.012743760831654072,0.06260601431131363,0.06388987766526719,-23.891358868864565
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.5778204202651978,0.2684258818626404,0.6371254916648571,-3.915500365227685
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.4940953850746155,0.41971108317375183,0.6482959531656175,-3.7645337873874567
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.40711018443107605,0.4820196330547333,0.6309371037732086,-4.000278642238777
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.32869794964790344,0.5076180100440979,0.6047465470954468,-4.368532052762745
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.5396643280982971,0.3032528758049011,0.6190314157663803,-4.165746200606687
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.4462752342224121,0.4517258405685425,0.6349943462091808,-3.944602830257673
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.3547000586986542,0.5092575550079346,0.6206088856707486,-4.143640212479921
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.2743259370326996,0.530656635761261,0.5973702242381422,-4.475128569734773
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.4997062385082245,0.33814045786857605,0.6033616610720379,-4.38844578623174
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.3963470458984375,0.48254895210266113,0.6244553402508417,-4.089972320373965
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.30043482780456543,0.5349457263946533,0.6135372979256128,-4.243180613396094
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.21866323053836823,0.551836371421814,0.5935798086302042,-4.530417611104409
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.4577844738960266,0.3752349317073822,0.5919188107449413,-4.554757164985352
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.34419384598731995,0.5133334994316101,0.6180458601546052,-4.179585965112561
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.2440546303987503,0.5596749782562256,0.6105724722792351,-4.285255596119653
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,102.0,100.0,-0.1610976904630661,0.5716410279273987,0.5939073418323997,-4.525626119561771
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.4262307584285736,-0.0614662729203701,0.43063994489285184,-7.317713775343372
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.5609626770019531,0.04214932397007942,0.5625439453947862,-4.996870904439345
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.6015397906303406,0.16000771522521973,0.6224568970163227,-4.1178143315867235
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,104.0,100.0,-0.5967674255371094,0.2556067705154419,0.649204267789055,-3.752372676757635
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.40405037999153137,-0.03359268605709076,0.4054444205163405,-7.841373434108464
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5383703708648682,0.08277163654565811,0.5446960620764778,-5.276915289640641
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5680330395698547,0.20101819932460785,0.6025527781884968,-4.400098136152296
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,104.0,100.0,-0.5581223368644714,0.297990620136261,0.6326918306697598,-3.976155462482879
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.37938758730888367,-0.005842610262334347,0.37943257305973793,-8.417307781394229
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5090794563293457,0.12039019912481308,0.5231211072991553,-5.627955127319211
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5318924188613892,0.24200479686260223,0.5843593645580849,-4.6663998370196245
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,104.0,100.0,-0.5163604617118835,0.3397860825061798,0.6181283914238255,-4.17842616503375
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.3545610308647156,0.02270442619919777,0.3552872296844971,-8.988408047073953
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.477863609790802,0.15975002944469452,0.5038588110471788,-5.953822849398081
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.4931638538837433,0.2844063341617584,0.5692956610486294,-4.893242524008588
869.0,2.0,116.0,116.0,0.2,1.6,12.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,104.0,100.0,-0.47113966941833496,0.38237473368644714,0.6067808707114944,-4.339362383526634
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.10379280149936676,0.05918775126338005,0.11948278345729438,-18.453893373507007
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.12885697185993195,0.06708716601133347,0.14527493603627403,-16.75618614213062
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.14127348363399506,0.0765824094414711,0.16069555878724773,-15.879922517109524
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,98.0,100.0,-0.14916139841079712,0.08487258106470108,0.17161724211875917,-15.308781628014444
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.07663120329380035,0.05011114478111267,0.0915612808425559,-20.765762812967928
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.10096047818660736,0.05857381597161293,0.1167215064722213,-18.656982316680242
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.11302235722541809,0.06768856197595596,0.13174139309709323,-17.60555496861403
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,98.0,100.0,-0.12073809653520584,0.07517794519662857,0.1422301353403419,-16.94016753408866
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.07562511414289474,-0.1313013881444931,0.1515229765342428,-16.390430138555757
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.0911402627825737,-0.14793694019317627,0.17375812433896726,-15.201097602602225
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.09886780381202698,-0.1529092937707901,0.18208815104804388,-14.794366279255575
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,98.0,100.0,-0.10537520796060562,-0.15632422268390656,0.1885237307355986,-14.492679489657734
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.058705851435661316,-0.11604251712560654,0.13004707906613136,-17.7179879573602
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.07539566606283188,-0.1312873363494873,0.15139640400881874,-16.39768880288457
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.08472594618797302,-0.13591301441192627,0.1601587757320334,-15.908985192756472
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,98.0,100.0,-0.09164851903915405,-0.13890376687049866,0.16641426469171453,-15.576188992230971
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.01107049360871315,0.09619592875242233,0.09683084496833472,-20.27972556752343
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.011240607127547264,0.09359877556562424,0.094271321386623,-20.51240810873817
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.010360653512179852,0.09128309041261673,0.09186917729291694,-20.736603456046993
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,100.0,100.0,-0.009968169033527374,0.08772392570972443,0.08828845641309074,-21.08192152161367
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,0.015695855021476746,0.09273093193769455,0.0940499101694869,-20.532832298479335
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,0.01549182366579771,0.09022192656993866,0.09154229970064971,-20.767563630886432
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,0.016156543046236038,0.08780860900878906,0.08928261700500982,-20.98466176817972
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,100.0,100.0,0.016443923115730286,0.08433324843645096,0.08592147228301088,-21.317965797017667
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,0.04007585346698761,0.08844756335020065,0.0971032723119835,-20.255322688535806
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,0.03976549953222275,0.08595997840166092,0.09471226340797277,-20.471875692248265
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,0.04031124711036682,0.08357372879981995,0.09278774051079652,-20.650188014464522
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,6.0,34.0,100.0,100.0,0.0404028557240963,0.08010803163051605,0.08972005061511,-20.942209801679574
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.06224209442734718,0.08702310919761658,0.10699112044054451,-19.413045288107845
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.06175915524363518,0.08432751148939133,0.10452426727990423,-19.61565736383791
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.06230214238166809,0.08208124339580536,0.10304798621393377,-19.73920981757345
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,8.0,34.0,100.0,100.0,0.062150221318006516,0.07875941693782806,0.10032794110447911,-19.971562002084568
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.5085820555686951,0.3451407551765442,0.6146363543838864,-4.227635115195873
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.4101535677909851,0.48922741413116455,0.6384116320283805,-3.897984172503782
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.3165493905544281,0.5433251857757568,0.628812988223558,-4.029569929208668
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,2.0,34.0,102.0,100.0,-0.23546145856380463,0.5619628429412842,0.6092982318336766,-4.3034016436813545
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.46886196732521057,0.37340474128723145,0.59938522272396,-4.445879367565643
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,5.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.3615812361240387,0.5129700303077698,0.6275979941897059,-4.04636906185927
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,7.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.26528242230415344,0.5628560781478882,0.62223928539717,-4.120851459126577
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,9.0,20.0,60.0,28.0,3.0,4.0,34.0,102.0,100.0,-0.18193717300891876,0.5770124197006226,0.605016088555705,-4.364661529163436
869.0,2.0,116.0,116.0,0.2,1.6,13.0,25.0,24.0,30.0,3.0,20.0,60.0,28.0,3.0,6.0,34.0,102.0,100.0,-0.42840245366096497,0.4015485942363739,0.5871711299407893,-4.624706119593107
